TITLE,URL,CONTENT
Article 131-9,/codes/article_lc/LEGIARTI000042193554,"L'emprisonnement ne peut être prononcé cumulativement avec une des peines privatives ou restrictives de droits prévues aux 1°, 2°, 3°, 4°, 5°, 5° bis, 8°, 9°, 11° et 15° de l'article 131-6 ni avec la peine de travail d'intérêt général. 
Lorsqu'elle prononce une ou plusieurs des peines prévues par les articles 131-5-1,131-6 ou 131-8, la juridiction peut fixer la durée maximum de l'emprisonnement ou le montant maximum de l'amende dont le juge de l'application des peines pourra ordonner la mise à exécution en tout ou partie, dans des conditions prévues par l'article 712-6 du code de procédure pénale, si le condamné ne respecte pas les obligations ou interdictions résultant de la ou des peines prononcées. Le président de la juridiction en avertit le condamné après le prononcé de la décision. L'emprisonnement ou l'amende que fixe la juridiction ne peuvent excéder les peines encourues pour le délit pour lequel la condamnation est prononcée ni celles prévues par l'article 434-41 du présent code. Lorsqu'il est fait application des dispositions du présent alinéa, les dispositions de l'article 434-41 ne sont alors pas applicables. 
La peine de jours-amende ne peut être prononcée cumulativement avec la peine d'amende."
Article 131-10,/codes/article_lc/LEGIARTI000006417251,"Lorsque la loi le prévoit, un crime ou un délit peut être sanctionné d'une ou de plusieurs peines complémentaires qui, frappant les personnes physiques, emportent interdiction, déchéance, incapacité ou retrait d'un droit, injonction de soins ou obligation de faire, immobilisation ou confiscation d'un objet, confiscation d'un animal, fermeture d'un établissement ou affichage de la décision prononcée ou diffusion de celle-ci soit par la presse écrite, soit par tout moyen de communication au public par voie électronique."
Article 131-11,/codes/article_lc/LEGIARTI000006417253,"Lorsqu'un délit est puni d'une ou de plusieurs des peines complémentaires mentionnées à l'article 131-10, la juridiction peut ne prononcer que la peine complémentaire ou l'une ou plusieurs des peines complémentaires encourues à titre de peine principale. 
La juridiction peut alors fixer la durée maximum de l'emprisonnement ou le montant maximum de l'amende dont le juge de l'application des peines pourra ordonner la mise à exécution en tout ou partie, dans des conditions prévues par l'article 712-6 du code de procédure pénale, en cas de violation par le condamné des obligations ou interdictions résultant des peines prononcées en application des dispositions du présent article. Le président de la juridiction en avertit le condamné après le prononcé de la décision. L'emprisonnement ou l'amende que fixe la juridiction ne peuvent excéder les peines encourues pour le délit pour lequel la condamnation est prononcée, ni celles prévues par l'article 434-41 du présent code. Lorsqu'il est fait application des dispositions du présent alinéa, les dispositions de l'article 434-41 ne sont pas applicables."
Article 131-12,/codes/article_lc/LEGIARTI000006417255,"Les peines contraventionnelles encourues par les personnes physiques sont : 
1° L'amende ; 
2° Les peines privatives ou restrictives de droits prévues à l'article 131-14 ; 
3° La peine de sanction-réparation prévue par l'article 131-15-1. 
Ces peines ne sont pas exclusives d'une ou de plusieurs des peines complémentaires prévues aux articles 131-16 et 131-17."
Article 131-13,/codes/article_lc/LEGIARTI000006417259,"Constituent des contraventions les infractions que la loi punit d'une amende n'excédant pas 3 000 euros.
   Le montant de l'amende est le suivant :
   1° 38 euros au plus pour les contraventions de la 1re classe ;
   2° 150 euros au plus pour les contraventions de la 2e classe ;
   3° 450 euros au plus pour les contraventions de la 3e classe ;
   4° 750 euros au plus pour les contraventions de la 4e classe ;
   5° 1 500 euros au plus pour les contraventions de la 5e classe, montant qui peut être porté à 3 000 euros en cas de récidive lorsque le règlement le prévoit, hors les cas où la loi prévoit que la récidive de la contravention constitue un délit."
Article 131-14,/codes/article_lc/LEGIARTI000006417261,"Pour toutes les contraventions de la 5e classe, une ou plusieurs des peines privatives ou restrictives de droits suivantes peuvent être prononcées :
   1° La suspension, pour une durée d'un an au plus, du permis de conduire, cette suspension pouvant être limitée à la conduite en dehors de l'activité professionnelle ; cette limitation n'est toutefois pas possible en cas de contravention pour laquelle la suspension du permis de conduire, encourue à titre de peine complémentaire, ne peut pas être limitée à la conduite en dehors de l'activité professionnelle ;
   2° L'immobilisation, pour une durée de six mois au plus, d'un ou de plusieurs véhicules appartenant au condamné ;
   3° La confiscation d'une ou de plusieurs armes dont le condamné est propriétaire ou dont il a la libre disposition ;
   4° Le retrait du permis de chasser, avec interdiction de solliciter la délivrance d'un nouveau permis pendant un an au plus ;
   5° L'interdiction, pour une durée d'un an au plus, d'émettre des chèques autres que ceux qui permettent le retrait de fonds par le tireur auprès du tiré ou ceux qui sont certifiés et d'utiliser des cartes de paiement ;
   6° La confiscation de la chose qui a servi ou était destinée à commettre l'infraction ou de la chose qui en est le produit. Toutefois, cette confiscation ne peut pas être prononcée en matière de délit de presse."
Article 131-15,/codes/article_lc/LEGIARTI000006417262,"La peine d'amende ne peut être prononcée cumulativement avec une des peines privatives ou restrictives de droits énumérées à l'article 131-14. 
Les peines privatives ou restrictives de droits énumérées à cet article peuvent être prononcées cumulativement."
Article 131-15-1,/codes/article_lc/LEGIARTI000006417263,"Pour toutes les contraventions de la 5e classe, la juridiction peut prononcer à la place ou en même temps que la peine d'amende la peine de sanction-réparation selon les modalités prévues par l'article 131-8-1. 
Dans ce cas, la juridiction fixe le montant maximum de l'amende, qui ne peut excéder 1 500 euros, dont le juge de l'application des peines pourra ordonner la mise à exécution en tout ou partie dans les conditions prévues par l'article 712-6 du code de procédure pénale si le condamné ne respecte pas l'obligation de réparation."
Article 131-16,/codes/article_lc/LEGIARTI000038313063,"Le règlement qui réprime une contravention peut prévoir, lorsque le coupable est une personne physique, une ou plusieurs des peines complémentaires suivantes : 
1° La suspension, pour une durée de trois ans au plus, du permis de conduire, cette suspension pouvant être limitée à la conduite en dehors de l'activité professionnelle sauf si le règlement exclut expressément cette limitation ; 
2° L'interdiction de détenir ou de porter, pour une durée de trois ans au plus, une arme soumise à autorisation ; 
3° La confiscation d'une ou de plusieurs armes dont le condamné est propriétaire ou dont il a la libre disposition ; 
4° Le retrait du permis de chasser, avec interdiction de solliciter la délivrance d'un nouveau permis pendant trois ans au plus ; 
5° La confiscation de la chose qui a servi ou était destinée à commettre l'infraction ou de la chose qui en est le produit ; 
6° L'interdiction de conduire certains véhicules terrestres à moteur, y compris ceux pour la conduite desquels le permis de conduire n'est pas exigé, pour une durée de trois ans au plus ; 
7° Les peines de stage prévues à l'article 131-5-1 ; 
8° La confiscation de l'animal ayant été utilisé pour commettre l'infraction ou à l'encontre duquel l'infraction a été commise ; 
9° L'interdiction, pour une durée de trois ans au plus, de détenir un animal ; 
10° Le retrait pour une durée d'un an au plus des titres de conduite en mer des navires de plaisance à moteur et, à l'encontre de toute personne embarquée sur un navire étranger, l'interdiction pour un an au plus de pratiquer la navigation dans les eaux territoriales ou les eaux intérieures maritimes françaises."
Article 131-17,/codes/article_lc/LEGIARTI000006417269,"Le règlement qui réprime une contravention de la 5e classe peut en outre prévoir la peine complémentaire d'interdiction, pour une durée de trois ans au plus, d'émettre des chèques autres que ceux qui permettent le retrait de fonds par le tireur auprès du tiré ou ceux qui sont certifiés.

Le règlement qui réprime une contravention de la 5e classe peut également prévoir, à titre de peine complémentaire, la peine de travail d'intérêt général pour une durée de vingt à cent vingt heures."
